,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
18025,18025,7fb4GWVt3V6OxKN23Leohq,Kyle Kinane,Loose in Chicago,Water,30,350340,True,0.593,0.822,2,-8.9076,1,0.914,0.741,0.0,0.927,0.334,117.325,4,comedy
81401,81401,6lanRgr6wXibZr8KgzXxBl,Christina Perri,A Thousand Years,A Thousand Years,81,285120,False,0.421,0.407,10,-9.678500000000001,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3,pop
69587,69587,57ihC9qVxwJJ78Drcl8RBC,Havoc Mathan;Havoc Naven,Best of Havoc Brothers,Savadi Sareke,27,207920,False,0.775,0.761,8,-5.408,0,0.248,0.0795,0.0,0.164,0.335,89.946,4,malay
53037,53037,4NR32XsVHm1oN9x8ExR8Yu,Tiësto;Ava Max,Today's Party Hits,The Motto,0,164818,False,0.754,0.763,7,-6.0151,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4,house
759,759,65P0LJJh9vEa5yR6S2xIZR,Blame Jones,Leave The Door Open (Acoustic),Leave The Door Open - Acoustic,51,186503,False,0.817,0.305,6,-10.049000000000001,1,0.0451,0.874,0.0,0.115,0.52,148.017,3,acoustic
85838,85838,3FlK0FaPujhMan3A7w196C,Attaque 77,Trapos,Dame el Fuego de Tu Amor (En Vivo),35,112106,False,0.178,0.969,8,-4.4863,1,0.0987,0.0379,0.0,0.565,0.289,158.35,4,punk-rock
107589,107589,6pEDBhIR7lfZtLavkKsojN,Étienne Daho,Paris ailleurs (2016 Remaster),Comme un igloo - 2016 Remastered,26,233097,False,0.674,0.878,9,-5.4327000000000005,0,0.0308,0.00468,0.0676,0.056,0.964,121.096,4,synth-pop
26593,26593,5c45xnW2qXhg9C9XvfQOxm,Germaine Franco,Encanto (Trilha Sonora Original em Português),Las Hermanas Pelean,20,77933,False,0.427,0.124,0,-21.695700000000002,1,0.0376,0.846,0.939,0.126,0.221,103.483,4,disney
73047,73047,6RmEfog9mkYv5J4w97U2S7,Rone,Tsugi Chill-Out,Bora Vocal,2,334942,False,0.714,0.609,5,-14.9123,1,0.0568,0.679,0.521,0.108,0.151,124.991,4,minimal-techno
18412,18412,7upubP2QFFaVnsBscZ7Aai,Adam Ferrara,Funny as Hell,92 with One Leg,22,298360,True,0.411,0.892,6,-17.0248,1,0.913,0.868,2.57e-06,0.856,0.166,89.497,4,comedy
21461,21461,6gHUiXF4BiJ9d7biTNmdKR,Timaya,Chulo Vibes,The Mood,58,161684,False,0.607,0.586,4,-7.407400000000001,0,0.15,0.307,1.51e-06,0.287,0.921,126.715,5,dancehall
55057,55057,3OZLwCFeWOCFHTlIIrwzmO,Pritam;Atif Aslam,Raabta,Darasal,63,274354,False,0.705,0.422,0,-9.5875,1,0.0299,0.793,0.0,0.0895,0.484,117.949,4,indian
47169,47169,2ScU6iEvgb0TIuKiyem9rg,Charlie Brown Jr.,Acústico (Ao Vivo),Proibida Pra Mim (Grazon) - Ao Vivo,48,151666,False,0.345,0.976,8,-6.162000000000001,1,0.0487,0.000587,0.0507,0.487,0.818,181.121,4,hard-rock
77793,77793,386op1q1nwam57YkOHq50w,Di Propósito,Encontrin (Ao Vivo),Anestesia / Na Nossa Sala / Fica à Vontade / Amor de Fim de Noite - Ao Vivo,42,426247,False,0.414,0.703,8,-11.961300000000001,1,0.0579,0.845,0.00217,0.491,0.833,91.282,4,pagode
5148,5148,04oq6VPupinLHUHZUuskeI,Belle,Belle (Original Motion Picture Soundtrack) [German Language Version],Ich Will Dich She'n - reprise,11,385860,False,0.282,0.181,0,-17.8971,1,0.034,0.734,0.0635,0.0737,0.0522,79.987,4,anime
33873,33873,4Gzt7XwiiPiYKiDKu01cqK,Автостопом по фазе сна,Опианариум,"Мам, я умираю",47,149307,True,0.754,0.354,1,-22.483500000000003,0,0.108,0.268,0.00516,0.112,0.708,129.963,4,emo
29848,29848,3TC8FTIzL56Ff5LzwkNa8A,MitiS;Crystal Skies,Together EP,Youth,42,197746,False,0.503,0.949,6,-6.292,1,0.0419,0.129,0.000458,0.0901,0.639,142.072,4,dubstep
69232,69232,100DsTIeCSyUekjT8Ptg8T,Santesh,Tangkap Basah,Kette Varthe,39,248910,False,0.814,0.938,8,-3.3969,0,0.198,0.242,0.0,0.0959,0.833,134.94,4,malay
97052,97052,1CwyRAon1uO8TarUHrXZyP,Gusttavo Lima,O Embaixador (Ao Vivo),Sujeito - Ao Vivo,53,178208,False,0.705,0.496,11,-8.0561,0,0.0634,0.486,0.0,0.168,0.488,79.839,4,sertanejo
14564,14564,0Tt9r7jWnURy3CrJ5fzsxY,ChuChu TV,"ChuChu TV Toddler Songs & Nursery Rhymes for Babies, Vol. 1 (US Version)",Bingo Dog Song Nursery Rhyme,34,163410,False,0.796,0.71,0,-7.9677,1,0.0425,0.0337,5.7e-05,0.328,0.816,100.96,4,children
76720,76720,4XVomOIxlU6YKcGEaUXul2,Andrea Bocelli,Mi Navidad (Remastered),El Abeto,21,257343,False,0.225,0.257,5,-13.577200000000001,1,0.0333,0.902,4.02e-06,0.0889,0.209,83.85,3,opera
30742,30742,1bEuLIBkVliL3hsp47FdLz,Matoma;Brando,EDM Hits,The Bender,0,184320,False,0.707,0.882,6,-9.698,1,0.0385,0.0606,0.0131,0.105,0.208,125.007,4,edm
35459,35459,2ROYz7tJlrIWuHeOt9FiOc,Dan Ventura,Seresta do Dan Ventura,Vermelhão,41,175520,False,0.859,0.731,0,-5.9267,0,0.0402,0.102,0.0,0.173,0.873,128.045,4,forro
42338,42338,11VQHgMEaLZ2TxAoyBd4LJ,Magrudergrind,II,Incarceration State,14,92319,False,0.297,0.902,10,-6.2998,0,0.0797,2.86e-06,0.863,0.151,0.291,108.129,4,grindcore
70715,70715,0TWppGO9tnrEhb8k0CDyoY,Rene Liu,在一起,我們沒有在一起,46,279560,False,0.662,0.502,6,-7.722,1,0.0287,0.544,1.3e-05,0.1,0.307,110.076,4,mandopop
20920,20920,3P3pw6C19j31Rnzgo3JG7o,Jonas Blue;JP Cooper,Blue,Perfect Strangers,76,196613,False,0.73,0.861,1,-5.33,1,0.0451,0.39,0.0,0.213,0.704,117.965,4,dance
100682,100682,3dCp6utdXDkWOnG6eHOdqm,Augustus Pablo,Calling 1000 Dreadlocks,Meditation Rock,0,153000,False,0.689,0.404,4,-19.0476,1,0.123,0.0617,0.668,0.0798,0.782,148.125,4,ska
5303,5303,0ODOmKxO0CKv4DzoP3HHIC,SID,hikari,嘘,60,205973,False,0.438,0.939,11,-4.6085,0,0.0586,0.0118,0.0,0.212,0.842,179.853,4,anime
67227,67227,77AAzPYU8BzH1706odR9WR,Wisin & Yandel,Halloween 2022 Perreo Vol. 5,Sexy Movimiento,0,211920,False,0.787,0.858,10,-5.397600000000001,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,latin
88640,88640,1UTdSl8RRxiYSfv9v0tdhL,"Héctor ""El Father""",Perreo Tenebroso Vol. 1,Voy Subiendo,0,256893,False,0.75,0.916,7,-6.204899999999999,1,0.214,0.0566,0.000458,0.175,0.505,92.004,4,reggae
90070,90070,7MoPVyB6vUWwzGoo2EMGD4,Paul Anka;Odia Coates,Best 70s Rock Tunes,I Don't Like To Sleep Alone,0,198826,False,0.471,0.557,10,-12.604800000000001,1,0.0277,0.413,7.61e-06,0.267,0.26,127.164,4,rock-n-roll
5449,5449,4DRkwIkys7VdAKBp31iUT2,MegaR;Nyako,Garou Miedo Cósmico Rap. El Puño de Dios,Garou Miedo Cósmico Rap. El Puño de Dios,38,176166,False,0.535,0.877,7,-12.195300000000001,1,0.497,0.593,0.0,0.202,0.543,90.248,4,anime
110402,110402,1qXJtdNOWUC68Uha0ZOkkp,Special M;Marambá,Monster Breeze,Monster Breeze,35,284000,False,0.611,0.873,7,-7.6687,1,0.103,0.00601,0.458,0.0806,0.0284,180.012,4,trance
77741,77741,6HuUcMCzHCjDekOecna7B4,Vitinho,"Sonhos, Vol. 1 (Ao Vivo)",Crise - Ao Vivo,42,201782,False,0.489,0.644,10,-8.6983,1,0.0389,0.656,0.0,0.963,0.58,139.717,4,pagode
81561,81561,0z36xwxw8zG1kBtQuZNYMU,Feid,FELIZ CUMPLEAÑOS,Normal,4,171880,True,0.709,0.56,4,-6.327100000000001,0,0.171,0.034,0.0,0.315,0.541,170.082,4,pop
25415,25415,4v2K1ZcRXUc87CLtEXI3Pf,John Paul Young,Classic Hits,Love Is in the Air,24,208866,False,0.617,0.568,0,-18.5315,1,0.0335,0.0429,0.000254,0.0422,0.949,122.562,4,disco
64083,64083,1NAvb7rxR26xGIC9jthaEu,Norah Jones,Un tecito y a mimir,The Nearness Of You,0,189906,False,0.388,0.0378,0,-21.0249,1,0.045,0.979,0.00021,0.0947,0.205,166.882,3,jazz
4026,4026,4b3khTm3ufGRTyZwuYdasn,Cigarettes After Sex,Cry,Don't Let Me Go,64,262560,False,0.414,0.369,6,-12.4878,1,0.0262,0.453,0.501,0.0985,0.17,96.722,3,ambient
11172,11172,0DwaOWI1kC2s98qLj0LTDd,Billie Marten,Writing of Blues and Yellows (Deluxe Version),La Lune,63,187266,False,0.296,0.342,2,-15.4427,1,0.0471,0.882,0.000967,0.0748,0.0794,52.001,4,british
47349,47349,67BMusU7lw2tEwR9mPiE5m,Anthrax;Public Enemy,Release Your ANGER,Bring The Noise,0,210493,False,0.599,0.831,2,-10.218,1,0.159,0.000155,2.13e-06,0.117,0.281,121.05,4,hard-rock
81054,81054,5HCyWlXZPP0y6Gqq8TgA20,The Kid LAROI;Justin Bieber,STAY (with Justin Bieber),STAY (with Justin Bieber),89,141805,True,0.591,0.764,1,-7.1292,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,pop
9771,9771,2nrqCvsHTendQmjtTB1SxS,Jota Quest,Jota Quest - Rio de Janeiro - 28/01/2005,Do Seu Lado - Ao Vivo,45,297266,False,0.584,0.922,7,-7.1669,1,0.0422,0.0216,0.0015,0.963,0.76,142.05,4,brazil
84296,84296,5t9KYe0Fhd5cW6UYT4qP8f,The Beach Boys,Smiley Smile (Remastered),Good Vibrations - Remastered 2001,71,219026,False,0.396,0.473,10,-9.971,0,0.0345,0.326,0.000124,0.109,0.385,133.449,4,psych-rock
111153,111153,1GiM6FU0cl4ncCTj4L03Ym,Massive Attack;Hope Sandoval,The Spoils,The Spoils,50,345691,False,0.425,0.169,6,-19.7821,0,0.0311,0.706,0.335,0.0934,0.0766,142.525,4,trip-hop
63958,63958,1wzXn6KAVDEHY0TemkqWBX,GReeeeN,キセキ,ルーキーズ,32,235066,False,0.469,0.9,7,-6.63,1,0.0394,3.57e-05,0.000475,0.11,0.741,169.995,4,j-rock
110242,110242,6UCpR17pbWqO88Xf7TwZq6,Roman Messer;Joe Jury,Upon The Horizon,Upon The Horizon,46,248759,False,0.415,0.99,1,-4.505800000000001,1,0.0665,0.000418,0.212,0.197,0.237,138.003,4,trance
20412,20412,0VO8gYVDSwM1Qdd2GsMoYK,Swedish House Mafia;The Weeknd,Paradise Again,Moth To A Flame (with The Weeknd),83,234000,False,0.553,0.659,8,-9.4835,1,0.0391,0.0027,0.0,0.105,0.105,120.146,4,dance
83318,83318,4aTtHoSBB0CuQGA6vXBNyp,Martin Garrix;Bonn,Home (feat. Bonn),Home (feat. Bonn),55,239067,False,0.466,0.612,8,-6.3115000000000006,0,0.0307,0.0655,4.07e-06,0.132,0.236,128.114,4,progressive-house
8754,8754,3wV4XhZJeBjDUa3RC31tLd,Al Green,Let's Stay Together,How Can You Mend a Broken Heart,24,383502,False,0.448,0.421,4,-9.0467,1,0.0412,0.507,2.28e-05,0.0707,0.367,146.427,3,blues
31329,31329,6S0oUreJ0D0gUlUZVz01u0,Charli XCX,New Arrivals,Used to Know Me,0,145840,False,0.711,0.931,1,-5.2546,1,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,4,electro
24080,24080,5P4mevAaNF6fk3JI7doRtx,Omar S;Tom Bugs,The Best!,Buggin Out,13,454809,False,0.812,0.381,11,-15.158000000000001,1,0.077,0.000753,0.893,0.0598,0.832,123.0,3,detroit-techno
48138,48138,5s6WIBsDKXqs95HMpjVmpq,For Revenge,Perayaan Patah Hati - Babak 1,Derana,42,216500,False,0.478,0.929,0,-6.5247,1,0.0701,0.00337,0.0172,0.0939,0.438,90.026,4,hardcore
45063,45063,0PINNy1r5eEILOuHpnjl5d,Estas Tonne,Internal Flight (Remastered),Internal Flight (Remastered),47,3876276,False,0.3,0.64,4,-12.0458,0,0.0367,0.946,0.893,0.0783,0.212,159.624,4,guitar
46565,46565,6AgtKKguNTbinCHbmI4aYh,Drokz,Have faith EP,I better be real nice to you - Radio Edit,19,177920,True,0.625,0.996,4,-3.4034,1,0.482,1.67e-05,0.612,0.283,0.0392,114.935,3,happy
99715,99715,18ywhG9EvuMMUIdUWxEqp7,Tom Rosenthal,The Pleasant Trees,Go Solo,69,142280,False,0.586,0.0907,1,-16.7791,1,0.0384,0.985,0.0281,0.126,0.212,77.144,4,singer-songwriter
103226,103226,0LzZuy00FSeMZAf6QtUjlG,Pink Sweat$;Donny Hathaway,Holly Jolly Christmas,This Christmas,0,181365,False,0.639,0.656,7,-8.5553,0,0.0421,0.118,2.76e-06,0.0841,0.382,93.129,4,soul
17588,17588,1ZZJmQTmZ1xqi3sL8n3PkR,Glee Cast,"Glee: The Music, The Complete Season Two",Tik Tok (Glee Cast Version),41,199080,False,0.753,0.747,2,-5.6082,0,0.0423,0.145,0.0,0.319,0.915,120.115,4,club
28627,28627,1Ic5GlyRW3eTYC9Yx6kHnb,Mendum;Brenton Mattheus,Tell Me Why,Tell Me Why,34,204000,False,0.392,0.828,7,-4.9946,0,0.129,0.00385,0.000478,0.127,0.0946,139.964,4,dub
27803,27803,7hXVlVoYvSUMwz8XuXfK58,Sub Focus;Rudimental;Chronixx;Maverick Sabre,Trouble,Trouble,49,233586,False,0.56,0.828,11,-6.3115000000000006,0,0.0477,0.0128,0.00401,0.112,0.365,172.047,4,drum-and-bass
10759,10759,3jFdtJZejv8HeGs2Tu6Xtu,Fluke,Oto,Squirt,11,264906,False,0.642,0.542,7,-14.8798,1,0.0367,0.00224,0.183,0.397,0.725,150.116,4,breakbeat
11576,11576,5xejoazUbBGIzgzwkxZIe8,The Kinks,The Anthology 1964 - 1971,Lola (Remastered),25,244760,False,0.416,0.828,9,-7.7597000000000005,1,0.0376,0.467,0.067,0.27,0.898,151.793,4,british
14475,14475,6ho8wfb3tVfn47wDEZTtgc,Super Simple Songs,As Quiet As A Mouse & More Kids Songs,Hush Little Baby,46,139824,False,0.482,0.103,1,-14.5002,1,0.0369,0.965,2.32e-06,0.115,0.438,112.137,3,children
42355,42355,05y7LWLyXpmehOwsV65UNn,Antigama,Whiteout,Dust Farm,12,164373,False,0.388,0.991,9,-7.2202,1,0.202,1.43e-06,0.905,0.353,0.0884,125.048,4,grindcore
29881,29881,2SF8pV2qNvJP9dpADWFCoX,Abandoned;DNAKM,Bring me back to life,Bring me back to life,30,257604,False,0.416,0.483,2,-11.0435,1,0.0427,0.734,0.00441,0.353,0.124,149.871,4,dubstep
97210,97210,1iHR4ZjmkpXLQDoF7SJrVh,Chitãozinho & Xororó,Ch&X: Legado B,Pode Ser pra Valer,50,216133,False,0.682,0.501,2,-9.6941,1,0.0287,0.323,0.0,0.131,0.777,131.769,4,sertanejo
94987,94987,3BFHMSEppgXLsFYpI61A4Z,Kina;Sarcastic Sounds,only in the night (feat. Sarcastic Sounds),only in the night (feat. Sarcastic Sounds),46,130369,False,0.618,0.346,1,-17.1275,1,0.0934,0.601,0.0113,0.105,0.315,80.98,4,sad
98383,98383,1c4NpKUtZcMksueBEJ0MiL,"Andrew Lloyd Webber;""Cats"" 1983 Broadway Cast",Cats (Original Broadway Cast Recording / 1983),The Journey To The Heaviside Layer,27,163600,False,0.353,0.346,3,-12.723100000000002,1,0.0287,0.879,0.0523,0.607,0.125,96.925,4,show-tunes
109118,109118,7LjswiwJTEq6wXKqf8Yb05,Stylo;Space Motion,Yeke Yeke,Yeke Yeke,40,363934,False,0.731,0.777,0,-9.1728,1,0.0511,0.00533,0.669,0.0341,0.621,121.993,4,techno
64013,64013,5mXkwFSEKXMDikxK6x6lDv,Michael Bublé,Coffee Moment,Love You Anymore,0,182666,False,0.693,0.257,6,-10.1205,1,0.0356,0.869,0.0,0.11,0.603,90.014,4,jazz
96278,96278,7hSQUyk4WZzW3gcY3avvvl,Zeca Pagodinho,Acústico - Zeca Pagodinho (Deluxe / Ao Vivo),Não Sou Mais Disso - Ao Vivo No Rio De Janeiro / 2003,41,217533,False,0.505,0.685,6,-14.521,0,0.334,0.48,0.0,0.821,0.786,109.42,4,samba
57914,57914,2jfLNlyUpxhFkoo1lJjiL3,Raghav Meattle,City Life - Single,City Life,41,160844,False,0.647,0.45,4,-16.0654,1,0.0339,0.563,6.89e-05,0.143,0.339,94.962,4,indie
31206,31206,1YeeP800KEmlmDygVMIrC2,Tove Lo,Concierto en la ducha,Cool Girl,0,199179,True,0.66,0.695,9,-9.1988,0,0.113,0.313,7.17e-06,0.0752,0.204,101.997,4,electro
108915,108915,40scQkd5Ntlh1up2zHsTWB,Lucio Demare;Raúl Berón,Lucio Demare,Tal Vez Sera Su Voz,15,185200,False,0.556,0.262,0,-10.8498,1,0.0519,0.873,0.00151,0.5,0.64,122.973,4,tango
101490,101490,3D8hmLjE4XnuDaHwEs1qdt,Deep Sleep Hair Dryers;Hair Dryers for Background Noise;Hair Dryer Collection,Hair Dryer Collection for Background Noise,Hair Salon,36,74700,False,0.0,2.03e-05,5,-10.4234,1,0.0,0.99,0.999,0.989,0.0,0.0,0,sleep
60958,60958,5HaRoqxb0Y4aMW347qhTPG,Skillibeng,Brik Pan Brik,Brik Pan Brik,51,160724,False,0.598,0.579,8,-9.6551,0,0.393,0.174,0.00509,0.0927,0.657,66.633,3,j-dance
91212,91212,2xOcbu4PTkikUk7Z8widN1,Ghost,LUGNA LÅTAR,Mary On A Cross,4,244804,False,0.467,0.9,11,-5.8565000000000005,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,rock
72763,72763,1wjpQiPQO8a1GDjhAD0gCo,Spiritbox,Eternal Blue,Constance,14,270546,False,0.352,0.701,6,-9.041500000000001,0,0.0436,0.00182,0.0666,0.154,0.147,112.264,4,metalcore
106247,106247,2TzjPxQFukz0habQRkxhU7,Håkan Hellström,2 steg från paradise (Deluxe Version),Du är snart där,44,442733,False,0.257,0.555,4,-8.1913,1,0.0374,0.141,0.000347,0.229,0.285,141.831,4,swedish
2813,2813,6LgJvl0Xdtc73RJ1mmpotq,Radiohead,OK Computer,Paranoid Android,70,387213,False,0.251,0.848,5,-8.451300000000002,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,4,alt-rock
101382,101382,0VfApWi4NQTgpjLAzLwe1g,Nature Sounds;Thunderstorm;Rain for Deep Sleep,Forest Rain Deep Sleep,10 Hours Rain Sound,40,81654,False,0.157,0.926,5,-16.953300000000002,0,0.0496,0.0114,0.95,0.522,0.0208,83.204,1,sleep
19130,19130,2PgbuDVrncYKcViqrB3L0p,Bailey Zimmerman,Cozy Country,Fall in Love,0,232058,False,0.524,0.643,9,-7.8715,1,0.0297,0.451,0.0,0.221,0.397,135.962,4,country
101965,101965,4RGQKep6Pg2P5F80MFgfbZ,"Kundalini: Yoga, Meditation, Relaxation",18 Yoga and Meditation Nature Sounds - Peaceful and Ambient,Loopable Rain Shower for Sleep,32,214517,False,0.0976,0.93,1,-30.110599999999998,1,0.0552,0.096,0.972,0.917,0.0304,68.624,4,sleep
87429,87429,6wyrC6ockDrREoAxiV0qm7,El Coyote Y Su Banda Tierra Santa,Escuela de la Vida,Ataca y Atrapa,46,144533,False,0.843,0.628,10,-3.5594,1,0.0408,0.601,0.0,0.0808,0.974,115.041,3,r-n-b
112015,112015,0uTEaevJy8TUD8MgzuEOc5,Arem Ozguc;Arman Aydin;Jordan Rys,Astronaut In The Ocean,Astronaut In The Ocean,68,156205,False,0.712,0.867,4,-7.309900000000001,0,0.0581,0.0134,0.00939,0.196,0.544,126.005,4,turkish
256,256,4YgEwanzISFU4xa27saTux,YUZU,Land,Reason,47,304320,False,0.363,0.819,7,-4.066400000000001,1,0.0634,0.0591,0.0,0.0988,0.468,122.527,4,acoustic
111117,111117,0eFRusokOSibQkJS6hE9pl,Groove Armada,Lovebox,Hands of Time,55,262266,False,0.752,0.466,10,-10.1634,1,0.0328,0.45,0.725,0.105,0.399,91.193,4,trip-hop
31190,31190,0RhLvAINBnJo65rZMIVdOR,Ellie Goulding,Fiesta de disfraces vol. II,Something In The Way You Move,0,226573,False,0.66,0.804,1,-7.9729,0,0.0485,0.0402,0.0,0.129,0.359,109.0,4,electro
86132,86132,1tdazGttmzXdBP3fj1kQr6,AFI,Spooky Scary Season,Halloween,0,238106,False,0.286,0.929,11,-11.0422,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,punk
56705,56705,1YPktWvjzZW9zxZMStzG0L,Sushant KC,Gulabi,Gulabi,45,253126,False,0.335,0.217,6,-20.777900000000002,1,0.0458,0.9,0.0,0.126,0.276,164.905,3,indie-pop
62697,62697,1jVVc6xsGbG9frXgMAX3RR,Yeni Türkü,Şimdi Ve Sonra,Sevgi Özleyendir,39,195186,False,0.458,0.655,4,-8.9128,0,0.0318,0.516,0.0,0.203,0.38,80.174,4,j-pop
90132,90132,5Db8xWFjgozOIfpR043Ukn,Connie Francis,Christmas time but not Christmas songs 2022,Stupid Cupid,0,133613,False,0.609,0.756,3,-7.4711,1,0.0375,0.762,5.11e-05,0.0521,0.968,136.045,4,rock-n-roll
44997,44997,4s98JWbBeq3GWU0xUQ9Yek,Matchbox Twenty,The Matchbox Twenty Collection,Black & White People,25,225226,False,0.541,0.845,7,-7.082400000000001,1,0.054,0.133,5.14e-05,0.299,0.703,120.522,4,grunge
47723,47723,4cXLQrYdvNNRGg6fpCxWT2,Scorpions,Rock Believer (Deluxe),When You Know (Where You Come From),53,262146,False,0.45,0.618,2,-4.5786,0,0.0308,0.26,0.0,0.121,0.291,147.96,4,hard-rock
9086,9086,4vLSO7Eb2ye1co0IObd0yY,Colo de Deus,Ser Mais do Que Ter (Ao Vivo),Acaso Não Sabeis - Ao Vivo,51,400573,False,0.358,0.555,7,-9.142900000000001,1,0.0407,0.685,0.0,0.141,0.277,124.424,4,brazil
5683,5683,03H0u2Y1GwS8QUMzyw2hZy,Rustage,Sage Mode (Jiraiya Rap),Sage Mode (Jiraiya Rap),36,161142,False,0.866,0.842,1,-7.365800000000001,1,0.25,0.495,0.0,0.0955,0.844,140.031,4,anime
8350,8350,3KePc5zqybSrshHWzo65pk,Eric Clapton;John Mayer,Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale,Magnolia,54,221693,False,0.589,0.251,0,-18.4834,1,0.0365,0.664,0.13,0.0934,0.404,73.924,4,blues
11692,11692,1efXqlqA5jfPVZM0zCTBKY,Eric Burdon,Synchronic The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-10.2154,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,british
100974,100974,3eUWiZCghkER4kH9RvvLAl,Wilmer X,Mer för dina pengar,En mot en,32,213226,False,0.532,0.789,9,-9.3561,1,0.03,0.00089,0.000806,0.0573,0.841,136.989,4,ska
81756,81756,0oukMLKedsqQ3ltnI2daRO,QARAN;Ash King,Haaye Oye (feat. Ash King),Haaye Oye (feat. Ash King),66,200029,False,0.633,0.727,11,-5.3352,0,0.0383,0.173,0.0,0.153,0.543,123.959,4,pop
72220,72220,5LJmf4fMXEvO1PdlCBKwRz,Spiritbox,Rotoscope,Rotoscope,20,215362,False,0.565,0.878,0,-5.8773,0,0.0892,1.73e-05,0.104,0.107,0.455,125.014,4,metalcore
9300,9300,6Q2Lb0R6siWVAF6DFvLXRF,HAWK.;Reznikov;Alex Albino,Beggin' (Remix),Beggin' - Remix,55,140947,False,0.708,0.73,11,-9.204,0,0.0658,0.125,0.0,0.0855,0.644,125.994,4,brazil
58025,58025,2AMjuIoFxAYnQ5PWrRceOP,Rob Zombie,Twisted Halloween Hits,Dragula,0,222893,False,0.579,0.978,0,-6.9251000000000005,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,industrial
7309,7309,5REbywIAdclkQcpxpp28RZ,Railroad Earth,Elko,Elko,25,539706,False,0.41,0.885,7,-6.857500000000001,1,0.0548,0.49,0.0485,0.914,0.779,190.72,4,bluegrass
69364,69364,1tVwdVeuje3iVvIHoBhCte,ThirumaLi,Ozhappan Anthem,Ozhappan Anthem,29,197568,False,0.796,0.774,3,-4.3927000000000005,0,0.0928,0.267,0.0,0.0915,0.55,99.902,4,malay
97734,97734,5MYiftZ6nvOEFW3HMkrTpA,Sérgio Reis,Boiadeiro,Poeira,45,186000,False,0.461,0.428,2,-11.640200000000002,1,0.0291,0.434,1.2e-06,0.186,0.649,109.589,4,sertanejo
41406,41406,4CbZ37zpHKk3FQuV7bRVHB,In Flames,State Of Slow Decay,State Of Slow Decay,57,238187,False,0.465,0.991,10,-6.259500000000001,0,0.115,1.5e-05,0.00937,0.216,0.134,119.986,4,goth
44057,44057,697M5JB8FDIyRXEXgl1pBZ,Linkin Park,Meteora (Bonus Edition),From the Inside,67,173933,False,0.466,0.965,1,-3.3761,0,0.0904,0.042,0.0,0.101,0.453,95.028,3,grunge
27038,27038,5cRDn5aGMLvWsldoRmOOz0,Sub Focus,Solar System / Siren,Solar System,64,288000,False,0.544,0.942,5,-3.3176,0,0.0464,0.0355,0.435,0.631,0.303,173.97,4,drum-and-bass
104283,104283,3FYBk4UrdxZpXJJGLXGmds,Cristian,Mis Favoritas,Lloran las Rosas,32,264546,False,0.37,0.559,7,-8.6944,1,0.0343,0.126,0.0,0.126,0.229,108.55,4,spanish
103321,103321,5AcqN484R0oJegPizdmNcj,The Jackson 5,All I want For Christmas Is Music,I Saw Mommy Kissing Santa Claus,0,181360,False,0.582,0.705,3,-10.619700000000002,1,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4,soul
110963,110963,2kp6AKfu0JauDqwqTBSSVP,Symphonix,Aware,Aware,47,234000,False,0.823,0.75,2,-10.176400000000001,1,0.0643,0.0133,0.415,0.451,0.12,140.032,4,trance
679,679,0qAMjeQFyd1qD0LDiV8gWp,KT Tunstall,Eye To The Telescope,Black Horse And The Cherry Tree,67,172373,False,0.748,0.786,4,-10.124400000000001,0,0.0641,0.328,0.0,0.34,0.917,104.833,4,acoustic
12799,12799,2sEdoHzDNG2JHu7YNJMcz0,Christopher Wong,黃凱芹給您留念30首,沒結果的一些感情,19,283826,False,0.561,0.249,7,-20.254,1,0.0313,0.663,1.84e-05,0.551,0.266,77.904,4,cantopop
102596,102596,02IW65kQC100srRSE5poWs,The Monkees,Maintain Your Mojo,(I'm Not Your) Steppin' Stone,0,144253,False,0.551,0.625,5,-8.2875,1,0.0317,0.016,0.000253,0.118,0.367,131.319,4,songwriter
85647,85647,7IgF9aAlIe02zsIRS5Zq2m,Die Toten Hosen,All die ganzen Jahre: Ihre besten Lieder,Wünsch dir was,37,255640,False,0.488,0.91,5,-3.9676,1,0.0496,0.00657,0.0,0.212,0.428,130.133,4,punk-rock
15774,15774,2Wp8cVfQ9g9Fl1e6MDxXSG,89ine,Sweater Weather (Lofi Remix),Sweater Weather (Lofi Remix),45,215872,False,0.603,0.296,0,-21.7022,0,0.0424,0.103,0.235,0.106,0.076,96.018,4,chill
