,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
68464,68464,3BhrxwpnwVXG7N8NN813Rw,Mariah Angeliq,FELIZ CUMPLEAÑOS,La Tóxica,0,171280,True,0.536,0.723,6,-4.761,0,0.268,0.0149,7.78e-05,0.0952,0.724,91.761,4,latino
23088,23088,6z9RJExnzDBFdnnsbelX8y,CID;Westend,Armada Music - ADE 2022,Let Me Take You,3,154761,False,0.873,0.908,6,-3.573,0,0.059,0.00839,0.0976,0.343,0.904,125.984,4,deep-house
82096,82096,22HbhNEr0eG7q0lGcV6Oqx,Joe Jackson,Fiesta temática 70s,I'm The Man,0,238666,False,0.484,0.969,9,-5.187,1,0.0545,0.00205,0.000714,0.161,0.647,173.478,4,power-pop
23659,23659,4EdNY3scTlTbGpwGlbjfyg,Tep No;Imad,Toluca Lake (Imad Remix),Toluca Lake - Imad Remix,52,180005,False,0.669,0.667,2,-9.275,1,0.0549,0.139,0.00139,0.122,0.176,120.045,4,deep-house
50526,50526,2bbX2vmBgO7mBm7PcSgUns,Riff,VII,Arañas y Ratas,24,254400,False,0.457,0.884,2,-12.035,1,0.0515,0.000126,0.00855,0.11,0.366,142.576,4,heavy-metal
31147,31147,3yJjRARrm2dE2tPuzPL2Z1,Wisin & Yandel,Halloween con perreito,Sexy Movimiento,0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,electro
50775,50775,6QTzHZXdsLnbAJC0IcO7oH,Horcas,Por Tu Honor,Indiferencia,21,216280,False,0.398,0.93,8,-3.408,0,0.0603,7.66e-05,1.55e-05,0.137,0.382,145.697,4,heavy-metal
50388,50388,4bjgBYVmro1mq29SCfOesW,Viikate,Unholan Urut,Tie,24,238640,False,0.502,0.837,4,-5.699,1,0.0454,0.000501,9.76e-05,0.0781,0.63,96.036,4,heavy-metal
67770,67770,2GqmufsIytFAXE9sxz4m4S,J Alvarez;Sak Luke;DJ Valdi,Caribe Mix Reggaeton,Loka Loka,0,210093,False,0.775,0.794,0,-4.167,0,0.0486,0.162,0.0,0.337,0.84,94.018,4,latin
77891,77891,6nRhtvuhIec9EYGUS6brBw,Jeito Moleque,1º Show de Volta aos Palcos: Ao Vivo em Floripa,Não Tem Pra Ninguém - Ao Vivo,42,227854,False,0.648,0.769,8,-7.237,1,0.0468,0.535,0.0,0.342,0.806,100.127,4,pagode
21536,21536,4dimHArFHCLqKwU1BDosvj,Filip Mota,Tú Llegaste,Tú Llegaste,31,221052,False,0.766,0.688,11,-4.02,0,0.0711,0.353,0.0,0.0597,0.761,152.048,4,dancehall
22102,22102,3WERezDCiZxIDfghCax9uJ,Veil Of Maya,Matriarch,Mikasa,54,189857,False,0.501,0.991,7,-1.731,1,0.0996,2.46e-05,0.0,0.107,0.222,110.001,3,death-metal
112964,112964,01N4rGD2WJZewp4RAu8034,Kızılırmak,Figan,Kime Kin Ettin,37,257600,False,0.619,0.318,3,-11.953,1,0.0384,0.839,8.75e-06,0.2,0.627,140.725,1,turkish
85924,85924,2CTxO5tp2dOzehMnYFsSMD,Farin Urlaub,Endlich Urlaub!,Abschiedslied,36,208800,False,0.441,0.953,0,-3.033,1,0.116,0.00384,2.91e-05,0.841,0.683,198.012,4,punk-rock
106078,106078,0sp0nxA6rNqYC4zmRQT24g,Jubël,Relaxing Pop,So Sick,1,177634,False,0.575,0.75,3,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,4,swedish
35162,35162,57g8YWAbS8dxuTqViBVsfg,Unha Pintada,"Minha Mente, Mente","Minha Mente, Mente",45,186137,False,0.699,0.709,2,-6.868,1,0.0362,0.219,0.0,0.236,0.724,137.035,4,forro
79199,79199,29eo4Bc2tFUrS7VoApleeK,Oscar Peterson,Ultimate Calm Christmas Jazz,White Christmas,0,228466,False,0.406,0.0242,8,-27.846,1,0.0328,0.956,0.773,0.113,0.185,78.691,4,piano
61340,61340,2Y7J2bCoOZkS0pcvN1cxkW,Shiritsu Ebisu Chugaku,シンガロン・シンガソン,シンガロン・シンガソン,23,279533,False,0.502,0.924,6,-3.073,1,0.0904,0.0111,1.24e-06,0.335,0.593,172.967,4,j-idol
24883,24883,4yecgPAK2z1nv67DB5EZ5F,Terrence Parker,Life On The Back 9,Night Light,7,358019,False,0.803,0.801,11,-6.509,0,0.0399,0.00193,0.92,0.0727,0.937,122.999,4,detroit-techno
5769,5769,481beimUiUnMUzSbOAFcUT,SUPER BEAVER,突破口 / 自慢になりたい,突破口,54,255080,False,0.472,0.994,8,-1.786,1,0.114,0.0259,0.0,0.0535,0.262,103.512,4,anime
85237,85237,3A0t8Bg8kFoVuCZFiKhY9k,GUFI,Historias De La Calle,Eso Es Todo Lo Que Soy,44,210337,False,0.516,0.971,0,-5.858,1,0.271,0.00579,0.0,0.12,0.423,182.074,4,punk-rock
20547,20547,7kklTO67Wai5FM1vjPiZmz,Avicii,House Anthems,Last Dance - Radio Edit,2,204375,False,0.52,0.823,0,-5.152,1,0.0363,0.000364,0.289,0.14,0.158,127.981,4,dance
18946,18946,1iqJe68c0aRt6yCOg857rE,Kathleen Madigan,Gone Madigan,"Gay Marriage, Polygamy, 40's",21,213079,True,0.668,0.775,2,-5.386,1,0.807,0.847,0.0,0.744,0.492,84.915,1,comedy
49057,49057,1rSENjsUV5v8OiRrjxTyhX,TCM,He's a Pirate,He's a Pirate,55,194824,False,0.254,0.877,9,-5.009,0,0.152,0.0874,0.00829,0.117,0.531,75.048,4,hardstyle
22068,22068,20k4IdK8MCb9HKTT8r18CQ,Eulogy,Memento Mori,Corvid,34,348339,False,0.404,0.918,10,-5.593,1,0.0582,0.00995,0.0856,0.321,0.523,144.332,4,death-metal
85666,85666,17a6EMs038tuh87eggDJ1G,Luis Alberto Spinetta,Ya No Mires Atrás,Veinte Ciudades,37,179130,False,0.749,0.795,6,-9.396,0,0.0348,0.0874,4.84e-05,0.221,0.7,123.029,4,punk-rock
26255,26255,75VAFZAhvPSw1euEHg1fQU,Samuel E. Wright,Walt Disney Records The Legacy Collection: The Little Mermaid,Kiss the Girl - Remastered 2014,57,160880,False,0.67,0.235,0,-15.638,1,0.047,0.748,0.0,0.357,0.757,134.932,4,disney
76202,76202,2KMQ4IjWHmiRf32UmJUK9E,Danny Wright,Healer of Hearts,Pachelbel's Canon in D,52,217746,False,0.267,0.184,2,-16.447,1,0.033,0.822,0.926,0.0919,0.144,74.058,4,opera
40540,40540,5dZ44ovq0lsSvf72vAC1t2,Damares,Diamante (2010),Preciosidade,41,289960,False,0.517,0.708,0,-4.606,1,0.0331,0.621,0.0,0.472,0.514,143.862,4,gospel
66863,66863,2IOSxsasCDnALxovI0GH1h,Cody;Heart;Mr. Primm;Scatter;Santigold,"Helpsters, Vol. 2 (Apple TV+ Original Series Soundtrack)",I Like Mittens,9,82222,False,0.951,0.533,7,-7.403,0,0.0654,0.539,0.0,0.0585,0.967,134.97,4,kids
6613,6613,2iHV5oUsDdbBNa5nJ5lo1g,Astronoid,Astronoid,I Wish I Was There While the Sun Set,18,329866,False,0.382,0.959,0,-7.347,0,0.0802,5.63e-06,0.84,0.381,0.157,160.004,4,black-metal
89716,89716,2GPCE96x9Go6acdDt8ex6p,J Balvin;Dua Lipa;Bad Bunny;Tainy,Future Nostalgia (The Moonlight Edition),Un Día (One Day),64,231815,False,0.572,0.634,6,-10.599,0,0.0617,0.00547,0.0,0.129,0.432,168.136,4,reggaeton
52237,52237,2TySNbsvpN7RxcVqCIzAfC,Charlie Walker,Charlie Walker: Greatest Honky Tonk Hits,Truck Drivin' Cat With Nine Wives - Single Version,15,154733,False,0.745,0.509,4,-11.732,1,0.0468,0.832,2.25e-05,0.157,0.764,126.416,4,honky-tonk
68812,68812,4HYDUMY0xSpeBr0AMY9cUz,Jay Wheeler;DJ Nelson;Myke Towers,Platonicos,La Curiosidad,80,219048,False,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,4,latino
95488,95488,3rZ2Aq4UrN6dqPmGxc50kY,La Sonora Dinamita;RCA,Sabor Global,No Te Pongas Brava - RCA Remix,32,251076,False,0.737,0.77,5,-5.657,0,0.0364,0.00792,0.254,0.385,0.712,90.001,4,salsa
81256,81256,0gHFDbhx2RFBrhJplPxlcT,Diljit Dosanjh;Diamond Platnumz,Jugni,Jugni,68,193190,False,0.761,0.896,11,-3.668,0,0.215,0.0776,2.7e-06,0.124,0.65,96.957,4,pop
8083,8083,4tMBFkwGyBlZj2Rl1R7mwP,Ella Fitzgerald,Christmas Soul Classics,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
92211,92211,1iUgrte2PxLxQ6Te95RnAV,Elvis Presley,Elvis 30 #1 Hits (Expanded Edition),Heartbreak Hotel,63,127960,False,0.695,0.295,9,-8.672,1,0.0609,0.843,1.58e-06,0.0856,0.732,93.574,4,rockabilly
500,500,4dzurJ1Q1LIr8X7doV3yT0,Jonah Baker,A Thousand Years (Acoustic),A Thousand Years - Acoustic,44,249728,False,0.385,0.114,7,-13.005,1,0.0314,0.917,0.0,0.128,0.269,93.314,4,acoustic
70112,70112,2TkAUHBaCReXruGnMVPGNL,JJ Lin;Anne-Marie,Bedroom (feat. Anne-Marie),Bedroom (feat. Anne-Marie),53,203990,True,0.369,0.424,7,-5.431,1,0.0318,0.64,0.0,0.184,0.181,179.597,4,mandopop
2335,2335,2f14KQkkTTPbqjkBySHhwA,Royal Blood,20's Rock,Trouble's Coming,0,228400,False,0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,alt-rock
101194,101194,503RIXIbqvxELKemOMR49J,Traditional;London Philharmonic Orchestra;The London Philharmonic Chorus,"Classical Christmas, Vol. 2",I Know That My Redeemer Liveth (Remastered 2014),0,409212,False,0.195,0.121,4,-19.823,1,0.0467,0.949,0.0223,0.337,0.0376,91.13,4,sleep
76757,76757,4u1HzL0SxFIM9QeUTUWi9i,Rhydian,Forever Young,Forever Young,20,217866,False,0.255,0.473,2,-5.266,1,0.0383,0.186,6.42e-05,0.104,0.0626,131.638,4,opera
77001,77001,7nqtglf0XM9LQWtqeULyg1,Anitta;Missy Elliott,Upbeat Pop,Lobby,0,157837,False,0.759,0.711,0,-5.199,1,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,4,pagode
75422,75422,1B6CyKUhKLCsmMCRqi95Is,Jim Brickman,Beautiful World (Deluxe),In The Mountain Air,22,154800,False,0.364,0.213,7,-18.34,1,0.0411,0.979,0.814,0.151,0.359,131.83,4,new-age
95486,95486,3VRW1gjztmjAqv811HAwid,Grupo Galé,Grandes De La Salsa Homenaje Al Grupo Niche,Sin Sentimiento,30,286760,False,0.659,0.89,9,-3.497,1,0.0484,0.191,3.76e-05,0.312,0.67,172.462,4,salsa
71011,71011,2xOcbu4PTkikUk7Z8widN1,Ghost,LUGNA LÅTAR,Mary On A Cross,3,244804,False,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,metal
78461,78461,0j2eKSvuS4psRyb5czaEee,Die Atzen;Sady K,"Atzen Musik Vol.1, 2 & 3",Anna Nass,30,169946,False,0.789,0.902,9,-4.986,0,0.214,0.0342,0.0,0.0881,0.463,138.03,4,party
16652,16652,3mGgWDlyyncE00cIRoief8,Sikkil Gurucharan,Tiruppaavai,Maayanai,30,161959,False,0.684,0.498,2,-9.134,1,0.0341,0.765,0.0,0.355,0.897,96.021,4,classical
518,518,6Fomnvc3pkLvUQYUkhiQPx,Canyon City,Midnight Waves,Waves,45,262954,False,0.407,0.357,1,-11.659,1,0.0436,0.775,0.00105,0.94,0.253,112.207,4,acoustic
32151,32151,2aJDlirz6v2a4HREki98cP,Bicep,Bicep,Glue,74,269149,False,0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,4,electronic
7159,7159,3dC3qhF7T9fsfBpLVeZqcf,Greensky Bluegrass,All for Money,All for Money,27,462660,False,0.311,0.437,11,-13.102,1,0.0311,0.614,0.693,0.309,0.401,95.406,4,bluegrass
97963,97963,0wudSD7pYVahoABgwBVsnA,João Gustavo e Murilo;Analaga;Atitude 67,Espelho no Teto,Qual É a do Amor,43,163252,False,0.572,0.655,9,-5.176,1,0.0919,0.655,0.0,0.295,0.633,84.056,4,sertanejo
53968,53968,0NBD4g9Zwy1rMAMWBYS6Ju,Alan Walker,Avem (The Aviation Theme),Avem (The Aviation Theme),54,199314,False,0.643,0.527,9,-8.221,0,0.0322,0.0141,0.00142,0.246,0.0848,165.029,4,house
6360,6360,3PM1gGSwkq1Szoeb3BDRxU,Arkona,Lunaris,Nie Dla Mnie Litość,19,426461,False,0.298,0.798,11,-7.823,0,0.0618,0.000147,0.0593,0.0939,0.0443,129.898,4,black-metal
113935,113935,6aqfqfzU1GjtKQb3ujUMGb,Reiki Armonía,Sonidos de Fondo para Reiki: Gotas de Agua,"Para Reiki: Gotas de Agua, Pt. 17",22,112198,False,0.118,0.927,10,-32.297,0,0.0395,0.154,0.985,0.893,0.00398,150.37,5,world-music
26583,26583,1MrL6uiHMRNPivFqNPIkpr,Pierre Bokma,Aladdin (Originele Nederlandstalige Soundtrack),Prins Ali (Reprise),21,71760,False,0.525,0.41,5,-13.048,0,0.0545,0.77,0.0,0.257,0.724,55.38,4,disney
67894,67894,0W0nliaK7CIiQPPnHn4szJ,Caloncho,Alternativo diferente latino,Brillo Mio,0,196266,False,0.802,0.402,11,-11.601,1,0.0316,0.0241,0.00539,0.171,0.763,110.994,4,latin
87943,87943,25PTgpFpSpgKVO5zXekfHT,Julio Preciado Y Su Banda Perla Del Pacifico,Quisiera Tener Alas,Flor de Capomo,41,129013,False,0.739,0.697,5,-3.392,1,0.0333,0.33,7.78e-06,0.111,0.994,125.335,4,r-n-b
56141,56141,62jPKubUI5frVSgXP1onTM,Roshan Sebastian,Siblings Unplugged,Medley: Enthinu Veroru / Kalyana Then Nila,54,182400,False,0.429,0.159,1,-15.303,0,0.0411,0.86,2.71e-06,0.11,0.25,149.749,3,indie-pop
31280,31280,5QHRON3xuXFOWlXeZU4oVF,Zedd;Alessia Cara,Weekend Baby,Stay,0,210400,False,0.689,0.623,5,-5.025,0,0.0621,0.254,0.0,0.113,0.546,101.998,4,electro
6654,6654,1eJWO5h4Prnu5aWZBhmawk,Darzamat,Solfernus' Path,Pain Collector,17,238386,False,0.513,0.968,4,-4.002,1,0.217,8.74e-06,0.25,0.37,0.166,115.014,4,black-metal
50089,50089,69OfVtcwv0l9etxgk4q95y,Horcas,Por Tu Honor,Punto Final,34,312800,False,0.433,0.735,8,-3.535,1,0.0358,0.00764,0.0,0.0935,0.22,126.724,4,heavy-metal
45452,45452,1tQC5wVWIxwsSTY5lPXIeI,Josephine Forrester,The Other Side Of The Sun,The Other Side Of The Sun,49,155295,False,0.605,0.156,4,-15.428,1,0.0603,0.962,0.944,0.109,0.21,120.839,4,guitar
17373,17373,7eQmfS3PahueO79SRzBKIj,Lazerpunk;Max Brhon,Do Not Disturb,Do Not Disturb,38,194369,False,0.518,0.964,2,-5.769,1,0.0475,0.00274,0.778,0.221,0.0501,109.989,4,club
59613,59613,7iMzfnRIQ1GbzO1bucxRrd,Garhelenth,About Pessimistic Elements & Rebirth of Tragedy,To Impersonal Mankind,0,258720,False,0.0989,0.831,5,-5.809,0,0.0585,0.0427,0.0587,0.103,0.0593,159.594,4,iranian
85379,85379,5Chw5PSMz5PcN8qxAxg8EN,Klaxons,Mirando las nubes,Golden Skans,0,167450,False,0.449,0.836,2,-2.91,0,0.037,0.00074,0.0,0.313,0.694,141.9,4,punk-rock
57277,57277,57gVVLb830Hh7w0L2QT9Ut,Stevie Wonder,pov: you are walking in a winter wonderland,What Christmas Means To Me,0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,indie
95339,95339,6mMZl9sPeoTM79XaIaPg9J,Marc Anthony,Sergio George Presents Salsa Giants (Live),Tu Amor Me Hace Bien - Live Version,32,321200,False,0.611,0.907,7,-4.146,1,0.0505,0.524,2.53e-05,0.972,0.6,99.68,4,salsa
59478,59478,7J1QSuoz8huO9Yof9IoNFt,Reza Solatipour,Visions of Darkness (In Iranian Contemporary Music),Surviving the Darkness,0,307120,False,0.064,0.593,5,-11.557,0,0.0604,0.607,0.987,0.111,0.0372,68.297,3,iranian
4965,4965,2hw1sBTzjB9zghnlLpqeAj,Project AER;v i v,How Are You? I'm Okay,Weightless,5,152999,False,0.706,0.228,2,-18.502,1,0.0329,0.914,0.953,0.0859,0.0713,117.997,3,ambient
37117,37117,3gkwsu7aHT9WLFkl2Q0RPX,Stevie Wonder,Soul Christmas Greatest Hits,Someday At Christmas,0,170746,False,0.259,0.514,5,-6.726,1,0.0365,0.649,0.0,0.11,0.222,67.644,5,funk
10046,10046,47SIpGI5vvv1Aam3Usicnf,Dub Pistols;Rodney P;Lindy Layton;Barry Ashworth;Will Hensel,Worshipping the Dollar,Rock Steady,24,260000,True,0.771,0.744,0,-11.456,1,0.108,0.0224,1.12e-05,0.474,0.591,89.994,4,breakbeat
52271,52271,1hZWKwJqhR6nV8S3Nk4rB1,George Jones,More Starday & Musicor Originals,Wrong Number,15,159840,False,0.537,0.306,0,-15.521,1,0.0295,0.837,0.000251,0.294,0.575,93.46,4,honky-tonk
11226,11226,5J2CHimS7dWYMImCHkEFaJ,The Beatles,A Hard Day's Night (Remastered),A Hard Day's Night - Remastered 2009,67,154200,False,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,4,british
83130,83130,4KxqlCJNjBNwsmgzLFy3Is,Kura,Beast Mode,Beast Mode,57,161600,False,0.602,0.971,0,-6.065,1,0.0688,0.00409,0.525,0.101,0.0681,149.964,4,progressive-house
76907,76907,0t8rptID6gfVZ2oHat2Omj,Nightwish,Highest Hopes-The Best Of Nightwish,Sleeping Sun - 2005 Version,38,264680,False,0.402,0.5,2,-8.18,0,0.0313,0.0443,0.000136,0.0948,0.0729,110.38,4,opera
78609,78609,3VihVUTIg6Jw0RKYG9XjSZ,Ikke Hüftgold;Honk!,Alle Blau (Bella Ciao),Alle Blau (Bella Ciao),27,175176,False,0.675,0.895,5,-3.057,0,0.244,0.0798,1.35e-06,0.383,0.477,129.986,4,party
64057,64057,19ddQ1kMo1k7Cs97PpXdkE,Louis Armstrong;The Commanders,Christmas Dinner,Cool Yule,0,176699,False,0.568,0.505,0,-8.041,1,0.128,0.676,1.67e-05,0.516,0.692,149.439,4,jazz
74031,74031,3GitsRPchZRDyXlE4Aiyml,Antônio Carlos Jobim;Herbie Mann;João Gilberto,Chill in Brazil,Bolinha de papel,0,79000,False,0.797,0.415,5,-14.557,0,0.0514,0.881,0.0,0.0873,0.965,113.42,3,mpb
100592,100592,3qEOQVfxNEHeBlF20Q0HfZ,Bersuit Vergarabat,La Argentinidad Al Palo,Al Olor Del Hogar,36,197840,True,0.667,0.594,7,-6.273,1,0.0289,0.101,0.0,0.119,0.209,121.977,4,ska
6218,6218,6nyGWTFwJo1wUERwp4QJVf,Moonsorrow,Verisäkeet,Pimeä,20,848026,False,0.174,0.95,4,-6.359,0,0.0987,6.62e-06,0.927,0.108,0.125,124.988,4,black-metal
25236,25236,3bC5OWxckQeSNk9aWfIBjT,Andy Gibb;Olivia Newton-John,Best 70s Rock Tunes,I Can't Help It,0,250013,False,0.568,0.412,0,-8.475,1,0.0286,0.435,1.09e-06,0.103,0.328,135.447,4,disco
102296,102296,3A47sbm8jQSMNyAtLHk9Em,James Taylor;Toots Thielemans,12 Days of Christmas 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,232106,False,0.388,0.334,4,-9.886,1,0.0314,0.364,8.45e-06,0.256,0.22,120.82,3,songwriter
55499,55499,1C2MHvFmeoFpExBtWOiQ4Z,M. S. Subbulakshmi,Sri Venkatesa Suprabhatham,Sri Venkateshwara Suprabhatham,48,1240944,False,0.605,0.408,7,-7.678,1,0.495,0.955,0.0,0.419,0.798,85.498,3,indian
101987,101987,1mzZfSbbgtL4EQ4E1dnmuW,White Noise Baby Sleep Music,Baby Lullaby: Sleeping Music with White Noise,My Little Angel,32,136800,False,0.119,0.0179,1,-31.695,1,0.0508,0.991,0.944,0.164,0.299,52.982,4,sleep
52196,52196,4vBOuO7XaBtsLvo0sL9i3M,Eddie Noack,Presenting Eddie Noack,Sleeping Like a Baby (With a Bottle in My Mouth),18,165373,False,0.628,0.485,4,-10.064,1,0.0334,0.64,0.0,0.286,0.621,119.027,5,honky-tonk
27566,27566,6VQSy5KXz6nOR2yywRlH4n,Origin Unknown,"The Touch, Pt. 2 / Valley of the Shadows (Long Dark Remix)","The Touch, Pt. 2",17,319147,False,0.544,0.879,10,-9.894,1,0.0916,0.000113,0.639,0.0718,0.465,159.803,4,drum-and-bass
113856,113856,6XsYJ0dwT2hRzp0Qles78F,Колыбельная-земля,Расслабляющие звуки - белый шум для вашего ребенка,Пылесос (Белый шум),22,302185,False,0.0,0.224,8,-10.224,1,0.0,0.142,0.986,0.411,0.0,0.0,0,world-music
15634,15634,2ej1A2Ze6P2EOW7KfIosZR,Nujabes;Cise Star;Akin Yai,Modal Soul,Feather (feat. Cise Starr & Akin from CYNE),63,175360,False,0.565,0.749,10,-6.629,0,0.0769,0.655,0.432,0.106,0.881,180.598,4,chill
62898,62898,7iDDlE7hd3j6MhPHktza8o,C.V. Jørgensen,Tidens Tern,Sæsonen er slut,38,273200,False,0.51,0.651,7,-8.651,1,0.0348,0.553,2.28e-06,0.107,0.596,124.984,4,j-pop
106385,106385,7m1OLuoUfvS6mNDskvWeeU,Lov1,Profeterna på Balkongen,Hoppa in i bilen,40,203579,True,0.702,0.705,0,-7.472,1,0.0833,0.0642,0.0,0.247,0.591,89.978,4,swedish
42278,42278,2lR6ZfnCh4oUSamDQNplnB,Mortician,Hacked up for Barbeque/ Zombie Apocalypse,Inquisition,17,83466,False,0.343,0.772,10,-10.021,1,0.0528,4.23e-05,0.867,0.227,0.302,63.076,3,grindcore
1769,1769,6AYmNlxHIzmAW7mYeaqpNo,Metá Metá,M M 3,Ossanyn,18,283308,False,0.454,0.636,5,-7.768,0,0.0314,0.271,0.824,0.108,0.455,138.448,4,afrobeat
26283,26283,5NZRltSkXsWOd4mlozkfnD,Christine Leyser;Paula Seifert,Rapunzel Neu Verföhnt,"Prolog - aus ""Rapunzel - Neu Verföhnt""/Deuscher Film-Soundtrack",25,122493,False,0.182,0.148,0,-16.579,1,0.0313,0.898,0.0882,0.243,0.152,82.513,3,disney
36476,36476,1SxQkC6gToofJbL4sI0aKQ,Lujipeka,Montagnes Russes,Mempapeur - Interlude,35,87586,True,0.709,0.558,8,-9.55,0,0.135,0.302,0.0,0.108,0.821,170.153,4,french
86796,86796,6QZp4JizxusKLidg7vTRSn,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,"Steh auf, wenn du am Boden bist",38,232680,False,0.348,0.656,4,-4.286,1,0.0388,0.0739,0.0,0.1,0.258,149.777,3,punk
51940,51940,6k3lATWmM3Z9TJvrzDHfga,Burna Boy;Ed Sheeran,New Grooves,For My Hand,0,159123,False,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
81673,81673,0og9wKFGgFFNQnrBe7eisG,Shankar Mahadevan;Alyssa Mendonsa,Karthik Calling Karthik,Uff Teri Adaa,67,304088,False,0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,4,pop
32746,32746,1qdeIyGOKgDp70C5Lz5Jly,Babasónicos,Jessico,La Fox,35,141998,False,0.454,0.887,7,-4.557,1,0.0579,0.00161,1.43e-05,0.19,0.438,176.112,4,electronic
55831,55831,4JEUmNniFcL5fdbrQWhcFw,Sanah Moidutty,Onnam Ragam,Onnam Ragam,44,166590,False,0.728,0.379,0,-10.252,1,0.0524,0.831,0.000482,0.154,0.384,132.024,3,indian
73162,73162,3BZG1oLulq3rMZT7XsLKdU,Droplex,Psychological Attack,Psychological Attack,43,400091,False,0.799,0.535,1,-9.103,1,0.0594,0.00183,0.857,0.0713,0.0708,126.0,4,minimal-techno
111532,111532,0WnludiqrAhX07tKySg5eU,Faithless,Sunday 8pm / Saturday 3am,Hour of Need,20,276026,False,0.823,0.571,6,-8.693,1,0.0808,0.227,0.0268,0.21,0.531,104.075,4,trip-hop
23814,23814,2SmDsqV1mfn1dQ658EHpa3,Rampa,Secret Weapons (Part 8),Necessity,44,469808,False,0.724,0.492,7,-11.917,1,0.0405,0.201,0.678,0.0976,0.126,120.003,4,deep-house
67035,67035,0S6JhgDleukTFLOMlIuiZI,Daddy Yankee,Halloween con perreito,Limbo,0,224800,False,0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4,latin
52714,52714,00JZ83w0Qm09f4PwWj06sM,George Jones,With Love,A Good Year For The Roses,12,190546,False,0.491,0.334,11,-9.684,1,0.0287,0.659,1.6e-05,0.116,0.249,91.674,4,honky-tonk
49282,49282,4zT1BN0GIsNGJ3n86PlzzQ,Ransom;MC Creature,Fistpumpin' / Work That Booty,Fistpumpin' - Pro Mix,26,233412,False,0.612,0.959,2,-3.924,1,0.255,0.0288,0.575,0.132,0.337,152.095,4,hardstyle
99514,99514,7cpCU3Denug5NGZsSpQl8v,John Mayer,XO,XO,70,213626,False,0.431,0.377,2,-9.753,1,0.0288,0.749,0.0,0.211,0.353,173.67,4,singer-songwriter
27835,27835,5nEBazDWnF41cnMV9Rpr0L,Congo Natty;FLeCK,"Congo Natty Presents: Nu Jungle, Vol. 1",Once,15,269655,False,0.499,0.929,9,-3.804,0,0.0398,3.17e-05,0.566,0.588,0.0356,174.992,4,drum-and-bass
109453,109453,2I0KaPpWmAcFQyMmk5P2Cz,Evil Activities;The Viper,Evilution,Raw To The Floor,51,320053,False,0.475,0.959,11,-5.339,0,0.198,0.46,0.0927,0.0862,0.102,165.039,4,techno
86800,86800,6DD5beNG6Ji3AYp5WrYnwD,Simple Plan,What's New Scooby-Doo?,What's New Scooby-Doo?,63,68695,False,0.486,0.946,1,-5.509,1,0.0807,8.94e-05,0.0001,0.11,0.509,158.158,4,punk
61064,61064,3WfZC7nM0z2E7ztnjYv6te,Nogizaka46,僕だけの君 〜Under Super Best〜,ここにいる理由,31,235853,False,0.495,0.834,6,-4.449,0,0.104,0.132,0.0,0.106,0.519,174.922,4,j-idol
21302,21302,1jloWdvMh9nwHUu3mag8CL,Runtown,Mad Over You,Mad Over You,58,216058,False,0.842,0.548,4,-5.209,0,0.0477,0.437,8.34e-05,0.109,0.811,107.044,4,dancehall
31423,31423,2qDwZNRSegjzlA9zJiited,Alessia Cara,Best Christmas Songs 2022 | For under the Mistletoe,Make It To Christmas,0,211013,False,0.535,0.522,2,-7.87,1,0.0363,0.131,0.0,0.438,0.305,77.054,4,electro
108901,108901,6EBpZveXzC6YcqpevNF1gq,Tango Negro Trio;Juan Carlos Caceres,No me rompas las bolas,Toca tango,16,173786,False,0.755,0.445,10,-9.359,0,0.203,0.742,8.86e-05,0.0769,0.662,108.408,4,tango
21966,21966,1WzCLRlR2dCMwIFvf5IIOz,T.O.K.,Ragga Ragga Ragga 16,Falla We,25,214133,False,0.811,0.741,2,-4.042,1,0.123,0.358,0.0,0.139,0.66,94.706,4,dancehall
9815,9815,6Dj1d8YV8ze7ui4De3UuxQ,Oriente,Desorientado,Vagabundo Também Ama,44,191840,False,0.768,0.799,6,-6.906,1,0.281,0.223,0.0,0.311,0.968,89.023,4,brazil
